eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity,fold
2023-06-30,2023-06-30,2023-07-07,1.0,2,1.0,0.0025,-0.02649595208602873,-0.02892971220581364,1,1,0.7446983863252024,Fold2
2023-07-07,2023-07-07,2023-07-14,1.0,2,1.0,0.0025,0.07331346256662274,0.07063017891020618,1,1,0.7972965665854932,Fold2
2023-07-14,2023-07-14,2023-07-21,1.0,2,1.0,0.0025,-0.022305897534563746,-0.024750132790727353,1,1,0.7775633706889112,Fold2
2023-07-21,2023-07-21,2023-07-28,1.0,2,0.0,0.0,0.051583906869766105,0.051583906869766105,0,0,0.8176731271878694,Fold2
2023-07-28,2023-07-28,2023-08-04,1.0,2,0.0,0.0,-0.06394648150379173,-0.06394648150379179,0,0,0.7653858076840028,Fold2
2023-08-04,2023-08-04,2023-08-11,1.0,2,0.0,0.0,-0.05056739397877169,-0.050567393978771635,0,0,0.7266822420010854,Fold2
2023-08-11,2023-08-11,2023-08-18,1.0,2,1.0,0.0025,-0.04745598459566175,-0.04983734463417244,1,1,0.6904663286669442,Fold2
2023-08-18,2023-08-18,2023-08-25,1.0,2,0.0,0.0,0.0346226536262626,0.0346226536262626,0,0,0.7143721052049771,Fold2
2023-08-25,2023-08-25,2023-09-01,1.0,2,0.0,0.0,0.07948142511905953,0.07948142511905942,0,0,0.7711514181919713,Fold2
2023-09-01,2023-09-01,2023-09-08,1.0,2,1.0,0.0025,-0.038809927097419594,-0.041212902279676,1,1,0.7393700301511921,Fold2
2023-09-08,2023-09-08,2023-09-15,1.0,2,0.0,0.0,-0.022155762842210103,-0.022155762842210103,0,0,0.7229887231105245,Fold2
2023-09-15,2023-09-15,2023-09-22,1.0,2,1.0,0.0025,-0.0630306276200765,-0.06537305105102631,1,1,0.6757247444053038,Fold2
2023-09-22,2023-09-22,2023-09-29,1.0,2,0.0,0.0,-0.000521334984883215,-0.0005213349848831594,0,0,0.6753724654558941,Fold2
2023-09-29,2023-09-29,2023-10-06,1.0,2,1.0,0.0025,0.031187809030071567,0.028609839507496293,1,1,0.6946947633003694,Fold2
2023-10-06,2023-10-06,2023-10-13,1.0,2,1.0,0.0025,0.0020219844481610405,-0.0004830705129592605,1,1,0.6943591767447118,Fold2
2023-10-13,2023-10-13,2023-10-20,1.0,2,0.0,0.0,-0.05827933466367108,-0.05827933466367108,0,0,0.6538923859064156,Fold2
2023-10-20,2023-10-20,2023-10-27,1.0,2,0.0,0.0,-0.04952183257083159,-0.04952183257083154,0,0,0.6215104366522165,Fold2
2023-10-27,2023-10-27,2023-11-03,0.0,0,2.0,0.005,0.0003846153846153846,-0.004617307692307615,0,2,0.6186407317322128,Fold2
2023-11-03,2023-11-03,2023-11-10,1.0,2,2.0,0.005,0.022001869387136164,0.0168918600402006,2,0,0.6290907243878007,Fold2
2023-11-10,2023-11-10,2023-11-17,1.0,2,1.0,0.0025,0.04099464674329989,0.03839216012644164,1,1,0.6532428762125563,Fold2
2023-11-17,2023-11-17,2023-11-24,1.0,2,0.0,0.0,0.01816731027549834,0.018167310275498227,0,0,0.6651105422299687,Fold2
2023-11-24,2023-11-24,2023-12-01,1.0,2,0.0,0.0,-0.006719587435579877,-0.006719587435579877,0,0,0.6606412737871284,Fold2
2023-12-01,2023-12-01,2023-12-08,1.0,2,0.0,0.0,0.010744946025715296,0.010744946025715407,0,0,0.667739828616331,Fold2
2023-12-08,2023-12-08,2023-12-15,1.0,2,0.0,0.0,0.05301663348296515,0.05301663348296515,0,0,0.7031411463720609,Fold2
2023-12-15,2023-12-15,2023-12-22,1.0,2,1.0,0.0025,0.015533594685934404,0.012994760699219565,1,1,0.7122782973069408,Fold2
2023-12-22,2023-12-22,2023-12-29,1.0,2,1.0,0.0025,0.0038201058751882178,0.001310555610500419,1,1,0.7132117776257141,Fold2
2023-12-29,2023-12-29,2024-01-05,1.0,2,1.0,0.0025,-0.06826489445154055,-0.07059423221541161,1,1,0.6628631397772379,Fold2
2024-01-05,2024-01-05,2024-01-12,1.0,2,0.0,0.0,0.06946280312212894,0.06946280312212894,0,0,0.7089074715525003,Fold2
2024-01-12,2024-01-12,2024-01-19,1.0,2,1.0,0.0025,0.030108132688283384,0.027532862356562715,1,1,0.7284257233902942,Fold2
2024-01-19,2024-01-19,2024-01-26,1.0,2,1.0,0.0025,0.005373306989907012,0.002859873722432127,1,1,0.7305089289753617,Fold2
2024-01-26,2024-01-26,2024-02-02,1.0,2,1.0,0.0025,0.024291290534465215,0.021730562308129198,1,1,0.7463832987731055,Fold2
2024-02-02,2024-02-02,2024-02-09,1.0,2,0.0,0.0,0.057864821525688837,0.057864821525688726,0,0,0.789572635146366,Fold2
2024-02-09,2024-02-09,2024-02-16,1.0,2,0.0,0.0,-0.016265323561426515,-0.016265323561426515,0,0,0.7767299807604622,Fold2
2024-02-16,2024-02-16,2024-02-23,1.0,2,1.0,0.0025,0.004386671862002367,0.0018757051823472537,1,1,0.778186897210659,Fold2
2024-02-23,2024-02-23,2024-03-01,1.0,2,1.0,0.0025,0.06350715199042178,0.060848384110445686,1,1,0.8255383124418492,Fold2
2024-03-01,2024-03-01,2024-03-08,1.0,2,1.0,0.0025,-0.02907190520161551,-0.03149922543861139,1,1,0.7995344950300326,Fold2
2024-03-08,2024-03-08,2024-03-15,1.0,2,0.0,0.0,-0.02910213893188568,-0.029102138931885735,0,0,0.7762663310748334,Fold2
2024-03-15,2024-03-15,2024-03-22,1.0,2,0.0,0.0,0.04664297259798078,0.04664297259798067,0,0,0.8124737002838919,Fold2
2024-03-22,2024-03-22,2024-03-29,1.0,2,0.0,0.0,-0.008453566621621833,-0.008453566621621889,0,0,0.8056053997302264,Fold2
2024-03-29,2024-03-29,2024-04-05,1.0,2,1.0,0.0025,-0.02330211311623981,-0.025743857833449235,1,1,0.7848660088497124,Fold2
