code,cadence,fold,segment,start,end,n_periods,cagr,mdd,sharpe,calmar,trades,cost_total_pct,cost_ann_pct,total_return,years,n_rebal_invested
069500,M,ALL_OOS,OOS,2019-01-01,2026-05-31,1790,0.24721898060855252,-0.36116131947582464,0.9941769401501572,0.6845112343906498,0,0.0,0.0,4.131899505138942,7.403148528405202,0
069500,M,FULL,ALL,2015-01-01,2026-06-30,2600,0.17693241677634908,-0.4065386306993114,0.7830816794180911,0.435216738128913,0,0.0,0.0,4.748117154811715,10.735112936344969,0
069500,W,Fold1,IS,2014-01-01,2018-12-31,790,0.0333296999713264,-0.23339686263011405,0.17337752387841202,0.14280269064347753,0,0.0,0.0,0.11213389121338913,3.241615331964408,0
069500,W,Fold1,OOS,2019-01-01,2020-12-31,490,0.22707938932161054,-0.3475177304964536,0.9428548601870744,0.6534325284560635,0,0.0,0.0,0.5036162923486867,1.9931553730321698,0
069500,W,Fold2,IS,2016-01-01,2020-12-31,1218,0.1064300466003194,-0.40653863069931107,0.5696733332611732,0.2617956537543377,0,0.0,0.0,0.6561844863731656,4.988364134154689,0
069500,W,Fold2,OOS,2021-01-01,2022-12-31,488,-0.1467941671597499,-0.3611613194758263,-0.9128813680281115,-0.40645041216706296,0,0.0,0.0,-0.269980266403552,1.9822039698836413,0
069500,W,Fold3,IS,2018-01-01,2022-12-31,1220,-0.02114827890057358,-0.40653863069930996,-0.11511125592305314,-0.05202034272658231,0,0.0,0.0,-0.10113895216400914,4.988364134154689,0
069500,W,Fold3,OOS,2023-01-01,2024-12-31,469,0.04405771265854086,-0.21135567783891873,0.23337051489852756,0.20845294107555853,0,0.0,0.0,0.0897348742352142,1.9931553730321698,0
069500,W,Fold4,IS,2020-01-01,2024-12-31,1204,0.017045677107076385,-0.3611613194758261,0.09565428884282573,0.04719685134558635,0,0.0,0.0,0.08807059222806712,4.993839835728953,0
069500,W,Fold4,OOS,2025-01-01,2026-05-31,340,1.7903899988403094,-0.206208892396738,3.104839533115252,8.682409269701461,0,0.0,0.0,3.2142857142857144,1.4017796030116358,0
069500,W,ALL_OOS,OOS,2019-01-01,2026-05-31,1790,0.24721898060855252,-0.36116131947582464,0.9941769401501572,0.6845112343906498,0,0.0,0.0,4.131899505138942,7.403148528405202,0
069500,W,FULL,ALL,2015-01-01,2026-06-30,2600,0.17693241677634908,-0.4065386306993114,0.7830816794180911,0.435216738128913,0,0.0,0.0,4.748117154811715,10.735112936344969,0
